sid,sub,pid,pred,oid,obj,class,score,time,softmaxscore
1566312,dbr:Dougie_Vipond,65,dbo:birthPlace,4592424,dbr:Sargodha,0,0.017500229816385004,20.177454948425293,0.24882985383048709
1566312,dbr:Dougie_Vipond,65,dbo:birthPlace,1145257,dbr:Chelmsford,0,0.02153564640707906,12.495467901229858,0.24983601472466802
2127420,dbr:Gordon_Wilkins,65,dbo:birthPlace,989174,"dbr:Burlington,_Iowa",0,0.013035519731795297,20.633111000061035,0.24923568029754362
2127420,dbr:Gordon_Wilkins,65,dbo:birthPlace,2531124,"dbr:Jackson_Heights,_Queens",0,0.013788074077697034,14.678965091705322,0.24942331428543651
2127420,dbr:Gordon_Wilkins,65,dbo:birthPlace,5449340,dbr:Warrington,0,0.016687254646303672,23.226897954940796,0.2501474867577129
2561825,dbr:James_Macrae,65,dbo:birthPlace,5446645,"dbr:Wareham,_Massachusetts",0,0.015418427235023768,21.7016179561615,0.24920907511210572
2561825,dbr:James_Macrae,65,dbo:birthPlace,1215947,dbr:Ciudad_Rodrigo,0,0.01752741707644917,16.252208948135376,0.24973520913054498
2561825,dbr:James_Macrae,65,dbo:birthPlace,1899381,dbr:Fort_Belvoir,0,0.01891289706394427,19.80467987060547,0.2500814520659111
2692963,dbr:John_Bell_(barrister),65,dbo:birthPlace,3308387,dbr:Maindample,0,0.01864181578603302,18.45584797859192,0.24939362194956624
2692963,dbr:John_Bell_(barrister),65,dbo:birthPlace,1282273,dbr:Cookham,0,0.02548439221312487,12.906019926071167,0.2511059686185392
2692963,dbr:John_Bell_(barrister),65,dbo:birthPlace,3154693,dbr:Limpsfield,0,0.017550919481730955,12.370838165283203,0.24912170771114994
2481870,dbr:Isaac_G._Perry,65,dbo:birthPlace,4789910,dbr:South_Wales,0,0.018480356993500202,29.8894259929657,0.24752175458532488
2481870,dbr:Isaac_G._Perry,65,dbo:birthPlace,2340087,dbr:Hoddesdon,0,0.017775309422996113,29.028992891311646,0.24734730147970332
2481870,dbr:Isaac_G._Perry,65,dbo:birthPlace,3549911,"dbr:Middleburgh_(village),_New_York",0,0.029351888279768652,10.815233945846558,0.25022737555775376
5322747,dbr:Valerie_Young,65,dbo:birthPlace,3821542,"dbr:Nineveh,_Indiana",0,0.014497650005291763,32.575397968292236,0.24932606833737983
5322747,dbr:Valerie_Young,65,dbo:birthPlace,484014,dbr:Alloa,0,0.02481663189991655,18.628451824188232,0.2519121795923345
5322747,dbr:Valerie_Young,65,dbo:birthPlace,2324153,"dbr:Highland,_Lake_County,_Indiana",0,0.01598163667259196,28.286383867263794,0.24969633956943724
3085948,dbr:Lawrence_Cherney,65,dbo:birthPlace,3234288,dbr:Lower_Hutt,0,0.016496467813306014,20.154217004776,0.24995555702006056
3085948,dbr:Lawrence_Cherney,65,dbo:birthPlace,4904342,"dbr:Sumner_County,_Tennessee",0,0.014748548247119074,18.42357897758484,0.24951903642385256
3085948,dbr:Lawrence_Cherney,65,dbo:birthPlace,5446645,"dbr:Wareham,_Massachusetts",0,0.014515821398427975,20.990413904190063,0.24946097340149143
1474476,dbr:Denys_Stoyan,65,dbo:birthPlace,3053345,"dbr:Lake_Arthur,_Louisiana",0,0.014926231505378695,39.92954611778259,0.24911767463635254
1474476,dbr:Denys_Stoyan,65,dbo:birthPlace,5357407,dbr:Victoria_(electoral_district),0,0.013787892314013644,31.705132007598877,0.24883425556817357
1474476,dbr:Denys_Stoyan,65,dbo:birthPlace,1329748,dbr:Custines,0,0.015736684324609236,31.61993098258972,0.24931965459463942
1191216,dbr:Christine_Truman,65,dbo:birthPlace,960472,"dbr:Brookline,_Massachusetts",0,0.02361484867902816,36.73541498184204,0.25022019186761385
1191216,dbr:Christine_Truman,65,dbo:birthPlace,3319196,"dbr:Malden,_Massachusetts",0,0.019961006298119453,39.22514891624451,0.24930759498390076
1191216,dbr:Christine_Truman,65,dbo:birthPlace,1351133,dbr:Dagenham,0,0.02858474094615493,10.500566959381104,0.2514668545879338
2033464,dbr:George_Gilbert_Hoskins,65,dbo:birthPlace,527929,dbr:Andara,0,0.01717635702752695,31.18528914451599,0.24616806087828486
2033464,dbr:George_Gilbert_Hoskins,65,dbo:birthPlace,844126,"dbr:Biggar,_Saskatchewan",0,0.018565729985513542,17.821614027023315,0.2465103178314103
2033464,dbr:George_Gilbert_Hoskins,65,dbo:birthPlace,2151977,"dbr:Greensburg,_Pennsylvania",0,0.022114845783838925,16.334563970565796,0.24738676588269418
668966,dbr:Ashley_Sexton,65,dbo:birthPlace,4078734,dbr:Pervouralsk,0,0.007261073188842848,23.812737941741943,0.24963107088612274
668966,dbr:Ashley_Sexton,65,dbo:birthPlace,2151513,"dbr:Greenfield_Park,_Quebec",0,0.007990234966161901,17.216887950897217,0.24981315869911316
668966,dbr:Ashley_Sexton,65,dbo:birthPlace,2369214,dbr:Hrebinky,0,0.0076646964110319085,11.26187515258789,0.24973184811996008
3036893,dbr:LD_Beghtol,65,dbo:birthPlace,1282447,dbr:Cookstown,0,0.01933449012373486,25.40973401069641,0.25013836139852424
3036893,dbr:LD_Beghtol,65,dbo:birthPlace,2867064,dbr:Kakinada,0,0.020516980180807092,20.323182821273804,0.2504343224747989
3036893,dbr:LD_Beghtol,65,dbo:birthPlace,5214797,"dbr:Tremont,_Mississippi",0,0.01707647334142038,25.657230854034424,0.24957418198359163
1690573,dbr:Emil_Andres,65,dbo:birthPlace,3203275,"dbr:Loch_Lomond,_Nova_Scotia",0,0.009368351036611848,17.899983167648315,0.249679604299175
1690573,dbr:Emil_Andres,65,dbo:birthPlace,3047277,"dbr:Lachine,_Quebec",0,0.01148190757349098,18.53156805038452,0.25020787432659797
1690573,dbr:Emil_Andres,65,dbo:birthPlace,5455266,"dbr:Waukesha_County,_Wisconsin",0,0.011477935740113509,25.630162954330444,0.25020688054458495
664368,"dbr:Asahel_Finch,_Jr.",65,dbo:birthPlace,5536431,"dbr:Wiscasset,_Maine",0,0.019294182147937197,16.8438880443573,0.2510192379972728
664368,"dbr:Asahel_Finch,_Jr.",65,dbo:birthPlace,2661959,"dbr:Jinja,_Uganda",0,0.012567359109541367,31.84998607635498,0.24933634261966486
664368,"dbr:Asahel_Finch,_Jr.",65,dbo:birthPlace,692724,dbr:Audenshaw,0,0.011769132405101187,25.574868202209473,0.24913739510577115
5111779,dbr:Thomas_Costello_(hurler),65,dbo:birthPlace,1612210,"dbr:East_Cleveland,_Ohio",0,0.012749069961925617,25.485168933868408,0.24207392823701315
5111779,dbr:Thomas_Costello_(hurler),65,dbo:birthPlace,5536431,"dbr:Wiscasset,_Maine",0,0.015441869386953034,24.519111156463623,0.24272666321955252
5111779,dbr:Thomas_Costello_(hurler),65,dbo:birthPlace,4164580,dbr:Polokwane,0,0.016876644296281808,17.548151969909668,0.24307517130130477
2781380,dbr:Joshua_King,65,dbo:birthPlace,4927340,dbr:Swetes,0,0.01749526961261142,29.25803017616272,0.24897726432892983
2781380,dbr:Joshua_King,65,dbo:birthPlace,1282708,dbr:Coolderry,0,0.021151986382933335,26.476271867752075,0.24988937030708583
2781380,dbr:Joshua_King,65,dbo:birthPlace,5446645,"dbr:Wareham,_Massachusetts",0,0.02047560461771184,36.13474678993225,0.24972040684203245
1926616,dbr:Frank_Liddell,65,dbo:birthPlace,757853,dbr:Barisal,0,0.020157748334842043,29.69426393508911,0.24986940697796667
1926616,dbr:Frank_Liddell,65,dbo:birthPlace,3053345,"dbr:Lake_Arthur,_Louisiana",0,0.020576883984783658,19.585664987564087,0.24997415810519333
1926616,dbr:Frank_Liddell,65,dbo:birthPlace,2020662,"dbr:Genoa,_New_York",0,0.021965811885346447,23.541710138320923,0.25032159541463767
2614646,dbr:Jean_Rouppert,65,dbo:birthPlace,3064247,"dbr:Landsborough,_Queensland",0,0.005023327085847625,13.601784944534302,0.24990869667822557
2614646,dbr:Jean_Rouppert,65,dbo:birthPlace,3682484,dbr:Murgon,0,0.006589087368036373,6.203333854675293,0.2503003002883426
2614646,dbr:Jean_Rouppert,65,dbo:birthPlace,5340315,dbr:Veliki_Trnovac,0,0.004740831507445874,15.420192956924438,0.24983810854729666
1677273,dbr:Elizabeth_Stuart_Phelps_Ward,65,dbo:birthPlace,5006177,"dbr:Terrebonne,_Quebec",0,0.017979743524934026,23.064244031906128,0.24914282326744497
1677273,dbr:Elizabeth_Stuart_Phelps_Ward,65,dbo:birthPlace,3682607,dbr:Muridke,0,0.018633141408210947,26.315104961395264,0.24930566585550926
1677273,dbr:Elizabeth_Stuart_Phelps_Ward,65,dbo:birthPlace,3821723,dbr:Ningyuan_County,0,0.017326186631617845,31.39775514602661,0.24898004745529928
4033294,dbr:Paul_Keenan,65,dbo:birthPlace,3848680,dbr:North_Wales,0,0.0210703709193776,18.275910139083862,0.25096877229817816
4033294,dbr:Paul_Keenan,65,dbo:birthPlace,5446645,"dbr:Wareham,_Massachusetts",0,0.01219776766455707,16.05451798439026,0.2487518753192979
4033294,dbr:Paul_Keenan,65,dbo:birthPlace,788129,"dbr:Beaufort,_South_Carolina",0,0.015609746111974842,27.994874000549316,0.24960206093935502
1544880,dbr:Dominic_de_la_Calzada,65,dbo:birthPlace,5536431,"dbr:Wiscasset,_Maine",0,0.01698221994029858,11.159805059432983,0.24954696877433008
1544880,dbr:Dominic_de_la_Calzada,65,dbo:birthPlace,2340087,dbr:Hoddesdon,0,0.0159567594043475,18.190141916275024,0.24929119936911476
1544880,dbr:Dominic_de_la_Calzada,65,dbo:birthPlace,1588844,dbr:Dunbar,0,0.02221734998070391,8.590527057647705,0.25085680519754555
4364707,dbr:Richard_Stovin,65,dbo:birthPlace,1116428,dbr:Chantimelle,0,0.012471156277930474,25.983330965042114,0.24498662638128135
4364707,dbr:Richard_Stovin,65,dbo:birthPlace,4880142,dbr:Stradbally,0,0.019052021568630152,14.747180938720703,0.24660416693810183
4364707,dbr:Richard_Stovin,65,dbo:birthPlace,1616098,"dbr:Eaton_Hall,_Cheshire",0,0.02070557408124703,14.035531044006348,0.24701227720085017
1129676,dbr:Charles_Moss_(bishop_of_Bath_and_Wells),65,dbo:birthPlace,5485444,"dbr:Whitgift,_East_Riding_of_Yorkshire",0,0.019203960677334177,12.509732961654663,0.24908031474398434
1129676,dbr:Charles_Moss_(bishop_of_Bath_and_Wells),65,dbo:birthPlace,1616098,"dbr:Eaton_Hall,_Cheshire",0,0.02626931433034461,9.761043071746826,0.2508463868709913
1129676,dbr:Charles_Moss_(bishop_of_Bath_and_Wells),65,dbo:birthPlace,2288376,"dbr:Hempstead,_New_York",0,0.01959854428633577,31.272534132003784,0.24917861714649023
1432329,dbr:David_Sharp_(entomologist),65,dbo:birthPlace,3960206,"dbr:Ozone_Park,_Queens",0,0.008023717501339267,24.673990964889526,0.250113918134099
1432329,dbr:David_Sharp_(entomologist),65,dbo:birthPlace,3234288,dbr:Lower_Hutt,0,0.005971013989399193,15.940140008926392,0.2496010349945609
1432329,dbr:David_Sharp_(entomologist),65,dbo:birthPlace,4223694,dbr:Putney,0,0.008185001042847488,22.01569390296936,0.25015426064580026
375075,dbr:Ahtyba_Rubin,65,dbo:birthPlace,3784037,"dbr:Newbury,_Massachusetts",0,0.019546615777775368,13.220486164093018,0.2500024230629284
375075,dbr:Ahtyba_Rubin,65,dbo:birthPlace,935132,dbr:Bratislava,0,0.02000018125502314,34.45201086997986,0.2501158412506009
375075,dbr:Ahtyba_Rubin,65,dbo:birthPlace,3848680,dbr:North_Wales,0,0.019050221573846414,29.521005868911743,0.24987835410525516
4032242,dbr:Paul_Hollywood,65,dbo:birthPlace,4884048,dbr:Stretford,0,0.025302885875858765,15.296417951583862,0.24842882350541848
4032242,dbr:Paul_Hollywood,65,dbo:birthPlace,897468,dbr:Bodmin,0,0.02079413204598218,16.434418201446533,0.2473112404427091
4032242,dbr:Paul_Hollywood,65,dbo:birthPlace,4376719,dbr:Ringwood,0,0.025293522516327195,17.91731095314026,0.24842649738791617
812363,dbr:Bennett_Campbell,65,dbo:birthPlace,3166380,dbr:Lisbon,0,0.02128076500243809,21.656870126724243,0.2450836388543596
812363,dbr:Bennett_Campbell,65,dbo:birthPlace,1045411,dbr:Cappawhite,0,0.01737407973290768,20.37535786628723,0.24412804203602595
812363,dbr:Bennett_Campbell,65,dbo:birthPlace,3319196,"dbr:Malden,_Massachusetts",0,0.021582511812843846,19.092944860458374,0.24515760321936095
1389550,dbr:Danthala_Venkata_Meher_Baba,65,dbo:birthPlace,5460389,"dbr:Webb_City,_Missouri",0,0.016578714302271817,12.464087009429932,0.2507734060843585
1389550,dbr:Danthala_Venkata_Meher_Baba,65,dbo:birthPlace,3053345,"dbr:Lake_Arthur,_Louisiana",0,0.014911546219896259,23.600629091262817,0.2503556729782324
1389550,dbr:Danthala_Venkata_Meher_Baba,65,dbo:birthPlace,3319196,"dbr:Malden,_Massachusetts",0,0.016843715206503716,15.916069030761719,0.25083987006984737
2573083,dbr:Jamie_Warren,65,dbo:birthPlace,666987,"dbr:Ashburton,_New_Zealand",0,0.019141737107920935,32.4678738117218,0.23547125814937261
2573083,dbr:Jamie_Warren,65,dbo:birthPlace,3208271,dbr:London_Borough_of_Enfield,0,0.01701733004117448,16.480247020721436,0.23497155232177552
2573083,dbr:Jamie_Warren,65,dbo:birthPlace,1164944,"dbr:Chippewa_Falls,_Wisconsin",0,0.020057626141175105,15.832130908966064,0.23568702248536985
3215544,dbr:Lorenzo_Camerano,65,dbo:birthPlace,788129,"dbr:Beaufort,_South_Carolina",0,0.010603066052789125,19.296422958374023,0.24940439484023513
3215544,dbr:Lorenzo_Camerano,65,dbo:birthPlace,5208234,"dbr:Traer,_Iowa",0,0.01436204880823088,26.4165461063385,0.25034366590545176
3215544,dbr:Lorenzo_Camerano,65,dbo:birthPlace,3309483,"dbr:Maitland,_New_South_Wales",0,0.011346895849221756,29.37311100959778,0.24958997827316542
3396750,dbr:Mark_Rae,65,dbo:birthPlace,1351133,dbr:Dagenham,0,0.032899611148305835,20.108973026275635,0.25154958325465915
3396750,dbr:Mark_Rae,65,dbo:birthPlace,3316672,dbr:Malamulele,0,0.013263097533668026,35.44482398033142,0.24665820838511268
3396750,dbr:Mark_Rae,65,dbo:birthPlace,1632729,"dbr:Edmonton,_London",0,0.029069853205283224,19.291598081588745,0.25058805163204567
2348052,dbr:Homer_Curran,65,dbo:birthPlace,2893095,dbr:Karlshamn,0,0.013373617641679074,23.21934700012207,0.24981335242933436
2348052,dbr:Homer_Curran,65,dbo:birthPlace,3821723,dbr:Ningyuan_County,0,0.013775459229927067,33.10924291610718,0.2499137579958552
2348052,dbr:Homer_Curran,65,dbo:birthPlace,1616098,"dbr:Eaton_Hall,_Cheshire",0,0.009776646971098956,29.16836404800415,0.24891639525892806
5216390,dbr:Trevor_Burton,65,dbo:birthPlace,3319196,"dbr:Malden,_Massachusetts",0,0.02162623829645746,11.649641036987305,0.2497156248210931
5216390,dbr:Trevor_Burton,65,dbo:birthPlace,3848680,dbr:North_Wales,0,0.023684476538981755,16.285531997680664,0.25023012837366515
5216390,dbr:Trevor_Burton,65,dbo:birthPlace,3234760,"dbr:Lowick,_Cumbria",0,0.01954371088262598,25.247109174728394,0.24919612630943908
1552890,dbr:Donald_G._Jackson,65,dbo:birthPlace,4556282,dbr:Samastipur,0,0.01794192948562989,28.710877895355225,0.249339641669381
1552890,dbr:Donald_G._Jackson,65,dbo:birthPlace,4314822,"dbr:Red_Wing,_Minnesota",0,0.021888537064163,23.085146188735962,0.2503256317670268
1552890,dbr:Donald_G._Jackson,65,dbo:birthPlace,5284638,"dbr:Union_City,_New_Jersey",0,0.020014530750063018,25.98761010169983,0.2498569592373152
2647294,dbr:Jill_Lajdziak,65,dbo:birthPlace,4175332,dbr:Portage_la_Prairie,0,0.006478878202047931,13.600167989730835,0.25006875150324176
2647294,dbr:Jill_Lajdziak,65,dbo:birthPlace,864989,dbr:Bishop_Middleham,0,0.005119104530735847,15.89899206161499,0.24972894568079312
2647294,dbr:Jill_Lajdziak,65,dbo:birthPlace,1172212,dbr:Chorley,0,0.006435208503108901,15.502432107925415,0.25005783131459197
2715641,dbr:John_Kellum,65,dbo:birthPlace,1653919,dbr:Eibergen,0,0.010840916095575581,22.716102123260498,0.24900006907909894
2715641,dbr:John_Kellum,65,dbo:birthPlace,2324129,"dbr:Highgate_Hill,_Queensland",0,0.010854481086305608,43.05958700180054,0.249003446785637
2715641,dbr:John_Kellum,65,dbo:birthPlace,3035034,"dbr:L'Isle-aux-Allumettes,_Quebec",0,0.01587020947209334,18.772135019302368,0.2502555178410887
3791281,dbr:Nicholas_Conyngham_Tindal,65,dbo:birthPlace,3672458,dbr:Mudgee,0,0.01846785211723945,18.741964101791382,0.24580242150241424
3791281,dbr:Nicholas_Conyngham_Tindal,65,dbo:birthPlace,4687661,"dbr:Sheffield,_Alabama",0,0.024836652872340867,27.794883012771606,0.24737288382251818
3791281,dbr:Nicholas_Conyngham_Tindal,65,dbo:birthPlace,3319196,"dbr:Malden,_Massachusetts",0,0.020903982757594995,24.04095697402954,0.24640195829137315
678937,dbr:Astrid_Bussink,65,dbo:birthPlace,5455266,"dbr:Waukesha_County,_Wisconsin",0,0.015329828313510598,36.10435509681702,0.2503575753631256
678937,dbr:Astrid_Bussink,65,dbo:birthPlace,4078734,dbr:Pervouralsk,0,0.007381648555166048,30.508142948150635,0.2483755754303049
678937,dbr:Astrid_Bussink,65,dbo:birthPlace,789728,dbr:Bebenhausen,0,0.015431341126433195,14.465627193450928,0.2503829911548296
2125005,dbr:Gordon_Arthur_Riley,65,dbo:birthPlace,4884048,dbr:Stretford,0,0.025439645669072357,24.310187101364136,0.24985120000271735
2125005,dbr:Gordon_Arthur_Riley,65,dbo:birthPlace,5475446,"dbr:Westfield,_Massachusetts",0,0.034349385647801,13.5916428565979,0.2520872557737284
2125005,dbr:Gordon_Arthur_Riley,65,dbo:birthPlace,1262201,dbr:Colwall,0,0.018285963713523503,29.16688299179077,0.24807022185246183
5122016,dbr:Thomas_Scott_(Ohio),65,dbo:birthPlace,3958246,"dbr:Oxford,_Ohio",0,0.03267198502872518,11.91416311264038,0.25187233680785265
5122016,dbr:Thomas_Scott_(Ohio),65,dbo:birthPlace,789728,dbr:Bebenhausen,0,0.021614310223283424,22.987902879714966,0.2491025563031952
5122016,dbr:Thomas_Scott_(Ohio),65,dbo:birthPlace,3651122,"dbr:Morrilton,_Arkansas",0,0.01892336931909175,18.170467138290405,0.2484331371327618
4255718,dbr:Rachel_Matkin,65,dbo:birthPlace,2895468,"dbr:Karuah,_New_South_Wales",0,0.016894870270825636,18.769793033599854,0.22938392542434954
4255718,dbr:Rachel_Matkin,65,dbo:birthPlace,2488233,dbr:Islington,0,0.0155228887011836,14.073585987091064,0.22906943069611266
4255718,dbr:Rachel_Matkin,65,dbo:birthPlace,3064247,"dbr:Landsborough,_Queensland",0,0.01747200954347445,25.045934200286865,0.22951635010629284
2594467,dbr:Jason_Kutney,65,dbo:birthPlace,4223694,dbr:Putney,0,0.01825805607063819,21.13605809211731,0.25015027485363506
2594467,dbr:Jason_Kutney,65,dbo:birthPlace,4592424,dbr:Sargodha,0,0.016336822129172368,42.73013687133789,0.24967013902942756
2594467,dbr:Jason_Kutney,65,dbo:birthPlace,1215947,dbr:Ciudad_Rodrigo,0,0.01645767015737807,43.4802827835083,0.24970031299662662
5510974,dbr:William_Hutchinson_(Australian_politician),65,dbo:birthPlace,4687661,"dbr:Sheffield,_Alabama",0,0.023325245667028028,30.832199811935425,0.2501986149332966
5510974,dbr:William_Hutchinson_(Australian_politician),65,dbo:birthPlace,1290332,"dbr:Cornish,_New_Hampshire",0,0.018242211394927883,30.789984941482544,0.24893007354972202
5510974,dbr:William_Hutchinson_(Australian_politician),65,dbo:birthPlace,1899381,dbr:Fort_Belvoir,0,0.018265888572450224,29.961072206497192,0.24893596758104083
4091399,dbr:Peter_McLaren_(politician),65,dbo:birthPlace,3821723,dbr:Ningyuan_County,0,0.01679704714130502,24.176876068115234,0.2468152014275302
4091399,dbr:Peter_McLaren_(politician),65,dbo:birthPlace,2225051,dbr:Hampstead,0,0.029760248736266662,20.963186979293823,0.2500355445220612
4091399,dbr:Peter_McLaren_(politician),65,dbo:birthPlace,5536431,"dbr:Wiscasset,_Maine",0,0.018984173627298706,12.891489028930664,0.24735560824532976
4560418,dbr:Samson_Mason,65,dbo:birthPlace,3549911,"dbr:Middleburgh_(village),_New_York",0,0.023325809344087955,9.341810941696167,0.24778914931087606
4560418,dbr:Samson_Mason,65,dbo:birthPlace,3047476,dbr:Lachute,0,0.017098203135115793,29.756628036499023,0.24625081112013358
4560418,dbr:Samson_Mason,65,dbo:birthPlace,3154693,dbr:Limpsfield,0,0.018898874850443625,25.13815712928772,0.24669462745443424
2031363,dbr:George_Dromgoole,65,dbo:birthPlace,1282269,"dbr:Cookeville,_Tennessee",0,0.025663349472212917,11.886746168136597,0.24479893645914882
2031363,dbr:George_Dromgoole,65,dbo:birthPlace,4223694,dbr:Putney,0,0.017480381896593372,22.04036283493042,0.242803928375082
2031363,dbr:George_Dromgoole,65,dbo:birthPlace,1616098,"dbr:Eaton_Hall,_Cheshire",0,0.019160291359914455,34.65615892410278,0.2432121597919954
2372424,dbr:Hubert_Derache,65,dbo:birthPlace,741930,dbr:Ballarat,0,0.020654464503233695,19.315229177474976,0.2510161533184767
2372424,dbr:Hubert_Derache,65,dbo:birthPlace,3064247,"dbr:Landsborough,_Queensland",0,0.015581101104968775,23.647334098815918,0.2497458821521045
2372424,dbr:Hubert_Derache,65,dbo:birthPlace,5208234,"dbr:Traer,_Iowa",0,0.013270824787459628,26.773579120635986,0.24916956613612923
2375257,dbr:Hugh_J._Anderson,65,dbo:birthPlace,2359768,dbr:Hoshiarpur,0,0.020027461561851225,28.550458908081055,0.24911592055583962
2375257,dbr:Hugh_J._Anderson,65,dbo:birthPlace,5202646,dbr:Towcester,0,0.01727319970809922,27.10123109817505,0.24843073410329444
2375257,dbr:Hugh_J._Anderson,65,dbo:birthPlace,2591378,dbr:Jarrow,0,0.015309940052605671,31.18637704849243,0.2479434785269583
2247963,dbr:Harriet_Andreassen,65,dbo:birthPlace,4098104,"dbr:Peterborough,_Ontario",0,0.008297256562187993,10.746757984161377,0.24998148456430663
2247963,dbr:Harriet_Andreassen,65,dbo:birthPlace,516253,dbr:Amroha,0,0.00759671324753145,16.808701038360596,0.2498064230327594
2247963,dbr:Harriet_Andreassen,65,dbo:birthPlace,5547695,"dbr:Woonsocket,_Rhode_Island",0,0.008056128625333368,16.062392950057983,0.24992121431139472
1234809,dbr:Clive_Brooks,65,dbo:birthPlace,4153905,"dbr:Plessisville,_Quebec",0,0.012581429388172131,32.23563003540039,0.24949128851652855
1234809,dbr:Clive_Brooks,65,dbo:birthPlace,3053345,"dbr:Lake_Arthur,_Louisiana",0,0.011809039881681397,31.579461097717285,0.2492986584656092
1234809,dbr:Clive_Brooks,65,dbo:birthPlace,1466030,dbr:Deniliquin,0,0.01633299636071686,22.041218996047974,0.2504290296940462
5521155,dbr:William_Story_(attorney),65,dbo:birthPlace,3154693,dbr:Limpsfield,0,0.01610798780552318,20.72046399116516,0.25031504198878346
5521155,dbr:William_Story_(attorney),65,dbo:birthPlace,1119275,"dbr:Charleroi,_Pennsylvania",0,0.01508625471148633,20.887582063674927,0.25005941743871757
5521155,dbr:William_Story_(attorney),65,dbo:birthPlace,4078734,dbr:Pervouralsk,0,0.014138861813109959,22.163559913635254,0.24982262510786146
1648535,dbr:Edwin_Godsall,65,dbo:birthPlace,4078734,dbr:Pervouralsk,0,0.015355928392268712,25.137768030166626,0.24909203531425084
1648535,dbr:Edwin_Godsall,65,dbo:birthPlace,5202646,dbr:Towcester,0,0.015550403147160326,24.985038995742798,0.24914048213745338
1648535,dbr:Edwin_Godsall,65,dbo:birthPlace,473433,"dbr:Aliquippa,_Pennsylvania",0,0.01573093208728601,26.526625871658325,0.24918546326471147
3424722,dbr:Mary_Allitt,65,dbo:birthPlace,1325035,dbr:Cullenswood,0,0.013925208338996832,18.83252501487732,0.24800340332376844
3424722,dbr:Mary_Allitt,65,dbo:birthPlace,4881608,"dbr:Stratford,_Ontario",0,0.019241434971785654,33.10525298118591,0.2493253564091929
3424722,dbr:Mary_Allitt,65,dbo:birthPlace,2151977,"dbr:Greensburg,_Pennsylvania",0,0.019817680245333195,26.083086013793945,0.249469070370668
2676670,dbr:Joe_Melia,65,dbo:birthPlace,3553580,dbr:Miguel_Calmon,0,0.01121625143565285,27.640599966049194,0.24742566531584975
2676670,dbr:Joe_Melia,65,dbo:birthPlace,3784037,"dbr:Newbury,_Massachusetts",0,0.017703811519238048,27.1263210773468,0.2490360723436947
2676670,dbr:Joe_Melia,65,dbo:birthPlace,3638532,"dbr:Montclair,_New_Jersey",0,0.02402998330386904,26.986857891082764,0.2506165111106592
4012658,dbr:Pat_O'Connor_(hurler),65,dbo:birthPlace,4677461,dbr:Shandong,0,0.01543379072844129,36.13521409034729,0.24712113209924794
4012658,dbr:Pat_O'Connor_(hurler),65,dbo:birthPlace,3234288,dbr:Lower_Hutt,0,0.028128857035151222,15.996463060379028,0.25027834939594706
4012658,dbr:Pat_O'Connor_(hurler),65,dbo:birthPlace,3821536,"dbr:Ninety_Six,_South_Carolina",0,0.017707595663860223,30.670276880264282,0.24768367666499472
4115011,dbr:Philippa_Perry,65,dbo:birthPlace,1045411,dbr:Cappawhite,0,0.015914039307304492,34.53568196296692,0.24734439085065527
4115011,dbr:Philippa_Perry,65,dbo:birthPlace,2974317,dbr:Kirkwall,0,0.03233944411101915,9.334728002548218,0.2514406720390936
4115011,dbr:Philippa_Perry,65,dbo:birthPlace,897468,dbr:Bodmin,0,0.027195069822347234,17.48584508895874,0.25015048854946165
2773163,dbr:Joseph_Horton,65,dbo:birthPlace,2636367,dbr:Jersey,0,0.011143097735688447,6.1860339641571045,0.25028753112511576
2773163,dbr:Joseph_Horton,65,dbo:birthPlace,5432532,dbr:Wallasey,0,0.011544649149546327,4.676215887069702,0.2503880546184348
2773163,dbr:Joseph_Horton,65,dbo:birthPlace,3549911,"dbr:Middleburgh_(village),_New_York",0,0.006407522177700879,14.018131971359253,0.24910507761898737
2298618,dbr:Henry_Horton_(sportsman),65,dbo:birthPlace,2531124,"dbr:Jackson_Heights,_Queens",0,0.007687332890855734,13.790228128433228,0.24962021981591326
2298618,dbr:Henry_Horton_(sportsman),65,dbo:birthPlace,4367736,"dbr:Richmond,_London",0,0.011401849670751333,5.516417026519775,0.25054916252956866
2298618,dbr:Henry_Horton_(sportsman),65,dbo:birthPlace,1899308,"dbr:Fort_Ann_(village),_New_York",0,0.006862961844360863,10.200093030929565,0.24941452493018043
1644584,dbr:Edward_Lavin_Girroir,65,dbo:birthPlace,4904342,"dbr:Sumner_County,_Tennessee",0,0.02032179023478052,19.938205003738403,0.2516006799073333
1644584,dbr:Edward_Lavin_Girroir,65,dbo:birthPlace,1283258,dbr:Cooper_University_Hospital,0,0.015108780016238424,19.325878143310547,0.2502924957432344
1644584,dbr:Edward_Lavin_Girroir,65,dbo:birthPlace,5158108,dbr:Todmorden,0,0.02018997944327428,17.368140935897827,0.2515675184081409
4852874,dbr:Stephen_C._West,65,dbo:birthPlace,3678973,dbr:Munich,0,0.025260037378003374,25.256484985351562,0.25070666482166853
4852874,dbr:Stephen_C._West,65,dbo:birthPlace,3638532,"dbr:Montclair,_New_Jersey",0,0.02082703354718642,19.15833306312561,0.2495977409639604
4852874,dbr:Stephen_C._West,65,dbo:birthPlace,951231,"dbr:Bridgewater,_Massachusetts",0,0.02350312013611861,18.40965485572815,0.250266580668509
3823766,dbr:Nisar_Ahmed_Faruqi,65,dbo:birthPlace,4367736,"dbr:Richmond,_London",0,0.026644242307863417,21.04917812347412,0.2511052555774647
